game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260908_CLE@BAL,2026-09-08,2026-09-08 18:35:00-04:00,BAL,CLE,70-75,73-72,0.4986,0.5014000000000001,0.0,0.0,Brandon Young,Tanner Bibee,3.724138,7.376658,3.4820297,7.306554,Oriole Park at Camden Yards,CLE,,0,0,,pre,Scheduled
20260908_HOU@PHI,2026-09-08,2026-09-08 18:40:00-04:00,PHI,HOU,81-63,73-71,0.5771,0.42290000000000005,0.0,0.0,Andrew Painter,Hayden Wesneski,5.3252597,7.9411764,3.6185567,7.7938147,Citizens Bank Park,PHI,,0,0,,pre,Scheduled
20260908_MIN@DET,2026-09-08,2026-09-08 18:40:00-04:00,DET,MIN,66-78,68-76,0.5374,0.4626,0.0,0.0,Drew Anderson,Dean Kremer,3.9486165,10.245059,5.5810056,9.2011175,Comerica Park,DET,,0,0,,pre,Scheduled
20260908_NYM@MIA,2026-09-08,2026-09-08 18:40:00-04:00,MIA,NYM,72-73,66-78,0.5416,0.45840000000000003,0.0,0.0,Sandy Alcantara,Sean Manaea,3.6133828,7.0260224,5.5521126,9.1267605,loanDepot park,MIA,,0,0,,pre,Scheduled
20260908_LAA@BOS,2026-09-08,2026-09-08 18:45:00-04:00,BOS,LAA,80-65,54-90,0.6108,0.3892,0.0,0.0,Patrick Sandoval,Reid Detmers,4.640625,10.125,3.2781458,10.370861,Fenway Park,BOS,,0,0,,pre,Scheduled
20260908_COL@NYY,2026-09-08,2026-09-08 19:05:00-04:00,NYY,COL,81-62,55-88,0.7021,0.29790000000000005,0.0,0.0,Cam Schlittler,Gabriel Hughes,2.231405,11.21281,6.5036497,7.489051,Yankee Stadium,NYY,,0,0,,pre,Scheduled
20260908_TB@ATL,2026-09-08,2026-09-08 19:15:00-04:00,ATL,TB,85-59,85-58,0.5534,0.4466,0.0,0.0,AJ Smith-Shawver,Freddy Peralta,3.375,6.75,4.8546796,8.844828,Truist Park,ATL,,0,0,,pre,Scheduled
20260908_ARI@KC,2026-09-08,2026-09-08 19:40:00-04:00,KC,AZ,64-81,77-68,0.4486,0.5514,0.0,0.0,Michael Wacha,Corbin Burnes,3.402439,7.4634147,2.8421052,9.0,Kauffman Stadium,AZ,,0,0,,pre,Scheduled
20260908_CHC@MIL,2026-09-08,2026-09-08 19:40:00-04:00,MIL,CHC,89-56,81-64,0.6291,0.3709,0.0,0.0,Jacob Misiorowski,David Peterson,2.1283784,13.5,5.0576367,8.481268,American Family Field,MIL,,0,0,,pre,Scheduled
20260908_PIT@CHW,2026-09-08,2026-09-08 19:40:00-04:00,CWS,PIT,75-68,71-73,0.5152,0.4848,0.0,0.0,Sean Burke,Bubba Chandler,3.5625,10.0625,4.3315506,8.446524,Rate Field,CWS,,0,0,,pre,Scheduled
20260908_TEX@SEA,2026-09-08,2026-09-08 21:40:00-04:00,SEA,TEX,67-77,71-73,0.5948,0.4052,0.0,0.0,TBD,Cal Quantrill,,,4.2576923,7.0615387,T-Mobile Park,SEA,,0,0,,pre,Scheduled
20260908_TOR@ATH,2026-09-08,2026-09-08 21:40:00-04:00,ATH,TOR,58-87,72-73,0.4698,0.5302,0.0,0.0,Jack Perkins,José Soriano,5.9572954,10.4733095,3.5081205,9.334106,Sutter Health Park,TOR,,0,0,,pre,Scheduled
20260908_WSH@SD,2026-09-08,2026-09-08 21:40:00-04:00,SD,WSH,76-68,67-79,0.6305,0.36950000000000005,0.0,0.0,Casey Mize,Riley Cornelio,3.3962264,8.150944,,,Petco Park,SD,,0,0,,pre,Scheduled
20260908_STL@SF,2026-09-08,2026-09-08 21:45:00-04:00,SF,STL,60-85,72-73,0.4954,0.5045999999999999,0.0,0.0,Landen Roupp,Quinn Mathews,3.51,8.9775,5.2105265,9.473684,Oracle Park,STL,,0,0,,pre,Scheduled
20260908_CIN@LAD,2026-09-08,2026-09-08 22:10:00-04:00,LAD,CIN,87-57,69-75,0.6611,0.3389,0.0,0.0,Tarik Skubal,Nick Lodolo,2.612903,11.104838,4.7922077,7.4805193,Dodger Stadium,LAD,,0,0,,pre,Scheduled
