game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260915_ATH@TB,2026-09-15,2026-09-15 18:40:00-04:00,TB,ATH,90-59,61-89,0.6453,0.3547,0.0,0.0,Griffin Jax,Jack Perkins,4.6483517,9.989011,6.0726643,10.83737,Tropicana Field,TB,,0,0,,pre,Scheduled
20260915_CHW@CLE,2026-09-15,2026-09-15 18:40:00-04:00,CLE,CWS,76-74,76-73,0.6102,0.38980000000000004,0.0,0.0,Foster Griffin,Davis Martin,3.564935,8.298701,3.7044854,8.121372,Progressive Field,CLE,,0,0,,pre,Scheduled
20260915_LAD@CIN,2026-09-15,2026-09-15 18:40:00-04:00,CIN,LAD,70-79,90-59,0.4085,0.5915,0.0,0.0,Rhett Lowder,Yoshinobu Yamamoto,4.9608436,7.3192773,2.7226892,9.132353,Great American Ball Park,LAD,,0,0,,pre,Scheduled
20260915_MIL@PIT,2026-09-15,2026-09-15 18:40:00-04:00,PIT,MIL,75-75,93-57,0.44,0.56,0.0,0.0,Lake Bachar,Jacob Misiorowski,4.381579,9.473684,2.3736265,13.470329,PNC Park,MIL,,0,0,,pre,Scheduled
20260915_PHI@WSH,2026-09-15,2026-09-15 18:45:00-04:00,WSH,PHI,70-81,83-67,0.4066,0.5933999999999999,0.0,0.0,Jackson Kent,Cristopher Sánchez,4.0684934,7.767123,2.7475538,10.937378,Nationals Park,PHI,,0,0,,pre,Scheduled
20260915_DET@TOR,2026-09-15,2026-09-15 19:07:00-04:00,TOR,DET,75-75,70-79,0.5719,0.42810000000000004,0.0,0.0,TBD,Drew Anderson,,,3.8141265,10.137547,Rogers Centre,TOR,,0,0,,pre,Scheduled
20260915_BAL@NYM,2026-09-15,2026-09-15 19:10:00-04:00,NYM,BAL,69-80,72-78,0.4876,0.5124,0.0,0.0,Sean Manaea,Shane Baz,5.66129,8.854838,4.027311,8.22479,Citi Field,BAL,,0,0,,pre,Scheduled
20260915_ATL@CHC,2026-09-15,2026-09-15 19:40:00-04:00,CHC,ATL,83-67,88-62,0.5362,0.4638,0.0,0.0,Kevin Gausman,Martín Pérez,4.3402925,9.300627,3.3471074,6.9917355,Wrigley Field,CHC,,0,0,,pre,Scheduled
20260915_NYY@MIN,2026-09-15,2026-09-15 19:40:00-04:00,MIN,NYY,70-79,86-63,0.4347,0.5653,0.0,0.0,Bailey Ober,Max Fried,4.336364,6.4636364,2.4907749,8.667896,Target Field,NYY,,0,0,,pre,Scheduled
20260915_SF@STL,2026-09-15,2026-09-15 19:45:00-04:00,STL,SF,74-76,62-88,0.6223,0.37770000000000004,0.0,0.0,Andre Pallante,Blade Tidwell,3.2666667,6.5333333,4.071429,7.714286,Busch Stadium,STL,,0,0,,pre,Scheduled
20260915_BOS@TEX,2026-09-15,2026-09-15 20:05:00-04:00,TEX,BOS,74-76,82-68,0.5252,0.4748,0.0,0.0,TBD,Patrick Sandoval,,,5.0142856,9.642858,Globe Life Field,TEX,,0,0,,pre,Scheduled
20260915_KC@HOU,2026-09-15,2026-09-15 20:10:00-04:00,HOU,KC,75-75,66-84,0.5747,0.4253,0.0,0.0,Hunter Brown,Michael Wacha,3.3333333,10.333333,3.4411764,7.570588,Daikin Park,HOU,,0,0,,pre,Scheduled
20260915_SD@COL,2026-09-15,2026-09-15 20:40:00-04:00,COL,SD,55-94,81-68,0.3531,0.6469,0.0,0.0,Kyle Freeland,Walker Buehler,5.8728814,7.4745765,4.28133,8.079284,Coors Field,SD,,0,0,,pre,Scheduled
20260915_SEA@LAA,2026-09-15,2026-09-15 21:38:00-04:00,LAA,SEA,56-93,70-80,0.4901,0.5099,0.0,0.0,Ryan Johnson,Logan Gilbert,5.3289475,6.868421,3.3540373,9.83851,Angel Stadium,SEA,,0,0,,pre,Scheduled
20260915_MIA@ARI,2026-09-15,2026-09-15 21:40:00-04:00,AZ,MIA,79-71,74-76,0.5893,0.41069999999999995,0.0,0.0,Michael Soroka,Janson Junk,2.9325843,8.898876,4.263158,6.5723686,Chase Field,AZ,,0,0,,pre,Scheduled
